,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
6780,Hispanic,Single,Single Woman,Male,Single Family Residence,20.0,47666.0,1955.0,14.0
6781,African American,Married,Unknown or not provided,Female,Single Family Residence,68.0,58807.0,1967.0,5.0
6782,Western European,Unknown,Husband and wife,Female,Single Family Residence,64.0,222423.0,1984.0,15.0
6783,Western European,Married,Unknown or not provided,Female,Single Family Residence,59.0,55080.0,1956.0,24.0
6784,Hispanic,Unknown,Husband and wife,Male,Unknown,54.78437322207472,138000.0,1978.6730014713094,16.0
6785,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,99717.0,1974.0,17.0
6786,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,76075.0,1983.0,16.0
6787,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,48105000.0,2008.0,7.0
6788,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,57.0,138556.0,1971.0,6.0
6789,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,368235.0,1958.0,10.0
6790,East Asian,Unknown,Unknown or not provided,Male,Single Family Residence,42.0,148163.0,2002.0,10.0
6791,African American,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",56.0,19426400.0,1982.0,6.0
6792,Hispanic,Unknown,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",67.0,106240.0,1984.0,17.0
6793,Western European,Unknown,Trust,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,11917400.0,1972.0,7.0
6794,Unknown,Unknown,Unknown,Unknown,Single Family Residence,54.78437322207472,2690020.1083089667,1978.6730014713094,13.0
6795,Western European,Married,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",76.0,4730900.0,1972.0,2.0
6796,Hispanic,Unknown,Single Man,Female,Single Family Residence,54.78437322207472,55590.0,1956.0,17.0
6797,Scandinavian,Unknown,Unknown or not provided,Male,Condominium,64.0,242202.0,2003.0,12.0
6798,African American,Single,Unknown or not provided,Female,Single Family Residence,25.0,102390.0,1981.0,16.0
6799,Scandinavian,Unknown,Unknown or not provided,Male,Condominium,64.0,242202.0,2003.0,12.0
6800,Hispanic,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,105877.0,1973.0,2.0
6801,Mediterranean,Unknown,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",61.0,11221500.0,1983.0,15.0
6802,Unknown,Unknown,Estate,Unknown,Single Family Residence,54.78437322207472,117556.0,1960.0,17.0
6803,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,49927.0,1956.0,3.0
6804,Unknown,Unknown,Unknown,Unknown,Single Family Residence,54.78437322207472,2690020.1083089667,1978.6730014713094,16.0
6805,African American,Unknown,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",41.0,5155500.0,1985.0,10.0
6806,Unknown,Unknown,Trustee,Unknown,Condominium,54.78437322207472,46241.0,1986.0,12.0
6807,Western European,Single,Unknown or not provided,Female,Single Family Residence,51.0,213442.0,1978.0,11.0
6808,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,107518.0,1970.0,5.0
6809,Unknown,Unknown,Unknown or not provided,Unknown,Mobile home,54.78437322207472,21786.0,1993.0,17.0
6810,Western European,Unknown,Husband and wife,Male,Single Family Residence,54.78437322207472,84102.0,1954.0,16.0
6811,Unknown,Unknown,Unknown,Unknown,Condominium,54.78437322207472,2690020.1083089667,1978.6730014713094,14.0
6812,East Asian,Unknown,Unknown or not provided,Male,Single Family Residence,42.0,148163.0,2002.0,10.0
6813,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,57.0,138556.0,1971.0,6.0
6814,Western European,Unknown,Trust,Female,"Multi-Family Dwellings (Generic, any combination)",55.0,11917400.0,1972.0,7.0
6815,Unknown,Unknown,Trustee,Unknown,Condominium,54.78437322207472,46241.0,1986.0,12.0
6816,Western European,Married,Unknown or not provided,Female,Single Family Residence,42.0,225995.0,1984.0,16.0
6817,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
6818,Western European,Single,Unknown or not provided,Female,Condominium,66.0,61972.0,1980.0,18.0
6819,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,106815.0,1982.0,14.0
6820,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,199771.0,1985.0,0.0
6821,Western European,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",51.0,25169400.0,1985.0,7.0
6822,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,114680.0,1964.0,17.0
6823,Western European,Married,Unknown or not provided,Female,Single Family Residence,60.0,113877.0,1985.0,10.0
6824,Hispanic,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,179356.0,1983.0,3.0
6825,Western European,Married,Unknown or not provided,Female,Single Family Residence,43.0,250669.0,1986.0,13.0
6826,Western European,Married,Unknown or not provided,Female,Single Family Residence,94.0,162272.0,1983.0,12.0
6827,Western European,Single,Unknown or not provided,Female,Single Family Residence,51.0,213442.0,1978.0,11.0
6828,Unknown,Unknown,Husband and wife,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,56987.0,1986.0,23.0
6829,Western European,Married,Husband and wife,Female,Single Family Residence,88.0,344846.0,1965.0,7.0
6830,Western European,Unknown,Husband and wife,Female,Single Family Residence,64.0,222423.0,1984.0,15.0
6831,Western European,Married,Limited Partnership,Male,"Multi-Family Dwellings (Generic, any combination)",65.0,7828600.0,1979.0,17.0
6832,Unknown,Unknown,Unknown,Unknown,Single Family Residence,54.78437322207472,2690020.1083089667,1978.6730014713094,2.0
6833,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,100.0,1978.6730014713094,6.0
6834,East Asian,Unknown,Unknown or not provided,Male,Single Family Residence,42.0,148163.0,2002.0,10.0
6835,African American,Married,Unknown or not provided,Female,Single Family Residence,66.0,73154.0,1958.0,16.0
6836,Hispanic,Married,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",67.0,17629500.0,2006.0,10.0
6837,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,177584.0,1979.0,0.0
6838,African American,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",51.0,19938700.0,1983.0,11.0
6839,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,133005.0,1963.0,16.0
6840,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,75.0,338954.0,1985.0,16.0
6841,Western European,Married,Unknown or not provided,Female,Single Family Residence,42.0,225995.0,1984.0,16.0
6842,Western European,Married,Unknown or not provided,Female,Single Family Residence,62.0,73166.0,1960.0,16.0
6843,Mediterranean,Unknown,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",61.0,11221500.0,1983.0,15.0
6844,Western European,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",51.0,25169400.0,1985.0,7.0
6845,Western European,Unknown,Husband and wife,Female,Single Family Residence,38.0,103613.0,1979.0,16.0
6846,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,30.0,141058.0,1966.0,8.0
6847,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,75.0,338954.0,1985.0,16.0
6848,Mediterranean,Single,Unknown or not provided,Unknown,Single Family Residence,24.0,243608.0,2008.0,7.0
6849,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Condominium,62.0,73914.0,1983.0,16.0
6850,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
6851,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
6852,Unknown,Unknown,Husband and wife,Unknown,Condominium,54.78437322207472,176801.0,1981.0,16.0
6853,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,60.0,213602.0,1981.0,14.0
6854,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,39313.0,2006.0,9.0
6855,Hispanic,Unknown,Association,Female,Condominium,34.0,77278.0,1983.0,1.0
6856,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,162113.0,1966.0,10.0
6857,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,435745.0,1982.0,10.0
6858,Western European,Married,Unknown or not provided,Female,Single Family Residence,36.0,189590.0,1984.0,0.0
6859,Mediterranean,Unknown,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",61.0,11221500.0,1983.0,15.0
6860,Western European,Married,Unknown or not provided,Male,Single Family Residence,50.0,314577.0,1980.0,8.0
6861,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,160918.0,1980.0,12.0
6862,Western European,Single,Husband and wife,Female,Single Family Residence,53.0,180792.0,1966.0,16.0
6863,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,435745.0,1982.0,10.0
6864,Western European,Single,Unknown or not provided,Female,Single Family Residence,86.0,207471.0,1977.0,1.0
6865,Mediterranean,Unknown,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",61.0,11221500.0,1983.0,15.0
6866,Hispanic,Married,Husband and wife,Female,Single Family Residence,51.0,36106.0,1959.0,23.0
6867,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,435745.0,1982.0,10.0
6868,African American,Single,Unknown or not provided,Female,Single Family Residence,35.0,100641.0,1999.0,16.0
6869,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,150815.0,1968.0,13.0
6870,Mediterranean,Single,Unknown or not provided,Unknown,Single Family Residence,24.0,243608.0,2008.0,7.0
6871,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,162113.0,1966.0,10.0
6872,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,199771.0,1985.0,0.0
6873,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,76.0,86111.0,1960.0,0.0
6874,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
6875,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
6876,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,123142.0,1974.0,24.0
6877,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,199771.0,1985.0,0.0
6878,African American,Unknown,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",32.0,5665800.0,1986.0,1.0
6879,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,242728.0,1965.0,16.0
6880,Western European,Single,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",51.0,25169400.0,1985.0,7.0
6881,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,199771.0,1985.0,0.0
6882,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,13148900.0,1981.0,5.0
6883,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,123142.0,1974.0,24.0
6884,Western European,Married,Unknown or not provided,Female,Single Family Residence,43.0,250669.0,1986.0,13.0
6885,Western European,Married,Unknown or not provided,Female,Single Family Residence,42.0,225995.0,1984.0,16.0
6886,Western European,Single,Unknown or not provided,Female,Single Family Residence,41.0,48551.0,1961.0,24.0
6887,African American,Unknown,Unknown or not provided,Male,Single Family Residence,42.0,195099.0,1977.0,6.0
6888,Hispanic,Single,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",73.0,15562300.0,1982.0,0.0
6889,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,381800.0,1972.0,3.0
6890,Hispanic,Married,Trustee,Female,Condominium,69.0,107057.0,1973.0,15.0
6891,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,242728.0,1965.0,16.0
6892,Western European,Married,Unknown or not provided,Male,Condominium,67.0,191039.0,1984.0,17.0
6893,Jewish,Married,Unknown or not provided,Female,Single Family Residence,84.0,82856.0,1963.0,23.0
6894,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,75.0,118502.0,1965.0,10.0
6895,Eastern European,Separated,Single / Unmarried,Male,Single Family Residence,55.0,167807.0,1978.0,17.0
6896,Western European,Married,Unknown or not provided,Female,Condominium,39.0,101917.0,1992.0,17.0
6897,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,114921.0,1982.0,16.0
6898,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,114921.0,1982.0,16.0
6899,Hispanic,Married,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",67.0,17629500.0,2006.0,10.0
6900,Eastern European,Separated,Single / Unmarried,Male,Single Family Residence,55.0,167807.0,1978.0,17.0
6901,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),54.78437322207472,506200.0,1999.0,16.0
6902,Western European,Married,Trustee,Female,Single Family Residence,78.0,116083.0,1951.0,7.0
6903,Western European,Unknown,Unknown or not provided,Male,Condominium,54.78437322207472,101478.0,1992.0,17.0
6904,Hispanic,Single,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",73.0,15562300.0,1982.0,0.0
6905,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,49.0,247192.0,1964.0,8.0
6906,Western European,Single,Unknown or not provided,Female,Condominium,36.0,82941.0,1986.0,15.0
6907,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,58487.0,1985.0,16.0
6908,Hispanic,Unknown,Unknown or not provided,Female,Condominium,49.0,100.0,1979.0,0.0
6909,Hispanic,Unknown,Unmarried Woman,Female,Single Family Residence,30.0,97478.0,1986.0,0.0
6910,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,273471.0,1984.0,0.0
6911,Hispanic,Unknown,Unknown or not provided,Female,Condominium,54.78437322207472,104869.0,2006.0,9.0
6912,Hispanic,Unknown,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,9780300.0,1986.0,10.0
6913,Western European,Married,Unknown or not provided,Female,Single Family Residence,71.0,203736.0,1979.0,12.0
6914,Mediterranean,Single,Unknown or not provided,Male,Single Family Residence,48.0,370825.0,1978.0,16.0
6915,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,161742.0,2002.0,13.0
6916,Hispanic,Married,Estate,Female,Single Family Residence,76.0,122071.0,1977.0,16.0
6917,East Asian,Married,Unknown or not provided,Female,Single Family Residence,49.0,99106.0,1958.0,16.0
6918,Hispanic,Married,Unknown or not provided,Female,Condominium,73.0,58976.0,1976.0,11.0
6919,Hispanic,Unknown,Company/Corporation/Incorporated,Male,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,9780300.0,1986.0,10.0
6920,East Asian,Married,Unknown or not provided,Female,Single Family Residence,53.0,84464.0,1976.0,16.0
6921,Western European,Married,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",61.0,38196700.0,2007.0,9.0
