,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
5116,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),60.64804147465438,1830000.0,1900.0,27.0
5117,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,78405000.0,1921.0,3.0
5118,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,2572000.0,1900.0,27.0
5119,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,5104000.0,1900.0,27.0
5120,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,3422000.0,1920.0,27.0
5121,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,652000.0,1940.7987413772237,16.0
5122,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,349000.0,1940.7987413772237,0.0
5123,Jewish,Unknown,Unknown or not provided,Male,Condominium,47.0,2481000.0,1913.0,4.0
5124,Mediterranean,Married,Unknown or not provided,Female,"Transportation (air, rail, bus)",67.0,13019747.341778295,1940.7987413772237,27.0
5125,Mediterranean,Married,Unknown or not provided,Female,"Transportation (air, rail, bus)",67.0,13019747.341778295,1940.7987413772237,27.0
5126,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,2546000.0,1910.0,27.0
5127,Middle Eastern,Single,Unknown or not provided,Female,Condominium,35.0,241283.0,1900.0,0.0
5128,Western European,Married,Unknown or not provided,Male,Cooperative,34.0,709000.0,1940.7987413772237,8.0
5129,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2820000.0,1900.0,27.0
5130,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5131,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5132,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5133,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,2921000.0,1900.0,27.0
5134,Unknown,Unknown,Unknown or not provided,Unknown,"Transportation (air, rail, bus)",60.64804147465438,13019747.341778295,1940.7987413772237,27.0
5135,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,1638000.0,1950.0,27.0
5136,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,6268000.0,1910.0,27.0
5137,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,692000.0,1956.0,2.0
5138,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5139,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5140,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5141,Unknown,Unknown,Unknown or not provided,Unknown,Cooperative,60.64804147465438,1077000.0,1940.7987413772237,27.0
5142,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5143,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,78405000.0,1921.0,3.0
5144,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5145,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,2967000.0,1908.0,27.0
5146,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),60.64804147465438,2712000.0,1900.0,9.0
5147,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,8198000.0,1900.0,16.0
5148,Hispanic,Single,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),61.0,1995000.0,1910.0,27.0
5149,Mediterranean,Unknown,Unknown or not provided,Male,Apartment house (5+ units),60.64804147465438,19727000.0,1982.0,27.0
5150,Western European,Unknown,Unknown or not provided,Male,Condominium,60.64804147465438,1241000.0,1987.0,16.0
5151,Western European,Married,Unknown or not provided,Female,Apartment house (5+ units),50.0,131309000.0,1972.0,0.0
5152,Mediterranean,Single,Unknown or not provided,Male,Apartment house (5+ units),37.0,98263000.0,1908.0,0.0
